Unit,T24,T30,T50,P15,P30,Ps30,phi,NRf,NRc,BPR,htBleed,w31,w32,RUL
30,642.92,1593.63,1404.65,21.61,553.26,47.58,521.34,2388.1,8136.12,8.4767,394,39.08,23.2471,39
30,642.34,1586.8,1402.97,21.61,553.45,47.82,520.92,2388.13,8136.61,8.4352,393,38.86,23.2616,38
30,642.61,1595.7,1406.4,21.61,553.35,47.58,520.86,2388.16,8135.51,8.4695,393,38.73,23.2119,37
30,642.9,1594.27,1416.24,21.61,553.17,47.61,521.57,2388.19,8135.07,8.4396,394,38.73,23.2411,36
30,643.07,1597.02,1412.94,21.61,552.53,47.5,521.12,2388.13,8131.48,8.4338,396,38.73,23.1997,35
30,642.93,1597.49,1416.64,21.61,553.61,47.48,520.71,2388.13,8137.93,8.5068,394,38.89,23.2727,34
30,642.45,1598.89,1415.27,21.61,553.0,47.59,520.99,2388.12,8138.03,8.4597,394,38.69,23.16,33
30,642.32,1594.88,1412.51,21.61,552.77,47.62,520.97,2388.2,8137.11,8.4557,392,38.63,23.2997,32
30,642.64,1599.86,1410.54,21.61,552.34,47.69,521.01,2388.18,8135.16,8.4717,392,38.82,23.2873,31
30,642.93,1592.68,1418.13,21.61,552.66,47.77,520.82,2388.15,8137.57,8.4624,394,38.83,23.2539,30
30,642.94,1592.27,1414.8,21.61,552.97,47.71,521.07,2388.12,8132.01,8.4374,395,38.66,23.1558,29
30,643.19,1594.47,1405.06,21.61,552.11,47.69,521.27,2388.16,8134.12,8.453,394,38.63,23.3154,28
30,642.6,1590.69,1418.89,21.61,553.04,47.75,520.91,2388.1,8130.41,8.482,393,38.76,23.3618,27
30,643.22,1593.18,1409.51,21.61,552.46,47.86,520.7,2388.22,8136.44,8.4309,395,38.83,23.2764,26
30,642.78,1593.76,1416.89,21.61,552.69,47.61,520.85,2388.21,8133.76,8.4441,396,38.68,23.1873,25
30,643.23,1591.67,1413.31,21.61,552.48,47.81,521.12,2388.19,8132.8,8.4651,393,38.48,23.1442,24
30,642.97,1596.9,1418.05,21.61,552.6,47.62,521.02,2388.12,8130.42,8.4728,394,38.65,23.1261,23
30,643.27,1588.64,1416.87,21.61,552.59,47.71,521.3,2388.2,8128.04,8.4821,394,38.8,23.2791,22
30,643.05,1588.62,1420.56,21.61,552.13,47.87,520.78,2388.27,8134.3,8.4934,395,38.69,23.1842,21
30,643.64,1588.97,1419.27,21.61,551.94,47.88,520.43,2388.2,8130.57,8.4688,393,38.57,23.257,20
30,642.68,1593.68,1418.61,21.61,552.44,47.86,519.81,2388.17,8128.02,8.5048,394,38.66,23.1409,19
30,643.13,1594.82,1420.87,21.61,552.03,48.0,520.56,2388.21,8133.02,8.4569,394,38.67,23.0812,18
30,642.84,1594.17,1418.86,21.61,553.03,47.94,519.74,2388.18,8124.54,8.4652,395,38.68,23.1291,17
30,642.92,1596.34,1418.78,21.61,551.75,48.0,520.6,2388.17,8131.07,8.4717,394,38.55,23.2355,16
30,643.75,1594.22,1419.01,21.61,552.85,47.92,520.72,2388.19,8130.8,8.475,394,38.67,23.1937,15
30,643.36,1593.48,1427.11,21.61,552.0,48.0,519.93,2388.2,8130.47,8.464,393,38.58,23.2488,14
30,643.27,1600.72,1420.74,21.61,551.41,47.81,520.71,2388.18,8127.81,8.4716,395,38.5,23.1706,13
30,643.72,1600.24,1420.71,21.61,552.3,48.13,520.33,2388.2,8128.47,8.5077,396,38.51,23.2195,12
30,643.87,1602.57,1412.64,21.61,552.33,47.93,520.01,2388.21,8128.09,8.5284,394,38.57,23.1144,11
30,643.41,1603.89,1424.56,21.61,552.44,47.95,520.08,2388.18,8127.93,8.5278,395,38.55,23.0789,10
30,643.0,1598.5,1431.53,21.61,551.79,47.9,519.83,2388.22,8126.35,8.4843,395,38.57,23.133,9
30,643.26,1594.24,1426.02,21.61,552.09,47.95,519.74,2388.19,8124.15,8.5004,395,38.49,23.2516,8
30,643.33,1599.63,1427.59,21.61,551.12,48.1,519.88,2388.3,8117.48,8.4856,394,38.63,23.0802,7
30,643.42,1596.46,1431.49,21.61,551.75,48.0,520.5,2388.28,8123.25,8.4991,397,38.47,23.1048,6
30,643.46,1600.32,1425.35,21.61,551.17,47.99,519.74,2388.28,8119.92,8.5502,396,38.45,23.127,5
30,643.8,1601.46,1423.61,21.61,551.75,48.05,519.91,2388.31,8127.39,8.5077,397,38.53,23.1087,4
30,643.72,1603.55,1423.84,21.61,551.62,48.06,519.68,2388.27,8118.84,8.5266,394,38.5,23.0123,3
30,643.6,1604.26,1422.34,21.61,551.89,48.04,519.75,2388.25,8123.18,8.528,395,38.5,23.0121,2
30,644.01,1595.95,1427.62,21.61,551.86,48.2,519.28,2388.29,8126.56,8.5148,395,38.44,22.9821,1
30,643.34,1604.03,1441.49,21.61,551.1,48.17,519.22,2388.3,8118.21,8.5298,396,38.24,23.1925,0
31,642.32,1582.38,1393.03,21.61,554.79,47.19,522.25,2387.99,8138.73,8.4135,392,39.02,23.4287,233
31,642.49,1584.07,1394.01,21.61,554.15,47.31,522.46,2388.02,8140.24,8.3995,393,39.01,23.4805,232
31,642.49,1585.07,1394.99,21.61,554.23,47.1,522.68,2388.01,8140.79,8.4159,391,39.05,23.3977,231
31,642.21,1572.4,1394.07,21.61,554.77,47.19,522.76,2388.01,8136.16,8.4232,391,39.02,23.3805,230
31,641.84,1584.77,1396.82,21.61,554.84,47.29,522.84,2388.02,8139.68,8.3922,393,39.11,23.3663,229
31,642.48,1582.5,1398.27,21.61,554.74,47.3,522.14,2387.99,8136.34,8.3867,391,38.97,23.5206,228
31,642.3,1584.57,1405.87,21.61,554.9,47.23,522.44,2388.0,8132.69,8.3756,391,39.1,23.3069,227
31,642.32,1586.33,1401.08,21.61,554.08,47.03,522.37,2387.98,8141.14,8.3977,391,38.97,23.4163,226
31,641.84,1585.09,1402.92,21.61,554.09,47.21,521.9,2387.98,8133.34,8.3894,391,38.9,23.4756,225
31,642.64,1595.07,1399.16,21.61,554.44,47.02,522.29,2388.02,8137.21,8.3873,389,39.12,23.469,224
31,642.17,1579.12,1399.42,21.61,554.43,47.15,522.24,2388.01,8139.73,8.3832,392,39.12,23.4295,223
31,642.18,1579.01,1394.44,21.61,554.3,47.17,522.12,2388.01,8139.59,8.4032,390,39.0,23.4151,222
31,642.06,1581.71,1397.1,21.61,554.25,47.23,522.66,2388.06,8140.13,8.3956,393,38.89,23.5862,221
31,641.66,1587.61,1398.61,21.61,554.4,47.31,522.8,2387.99,8140.72,8.3706,391,38.99,23.4726,220
31,642.49,1583.13,1391.64,21.61,554.4,47.19,522.33,2388.02,8135.72,8.3784,392,39.06,23.4839,219
31,641.65,1585.84,1398.7,21.61,554.72,47.04,522.21,2388.02,8142.44,8.3947,392,38.94,23.3974,218
31,642.13,1582.29,1401.29,21.61,554.0,47.11,522.56,2388.03,8133.96,8.4062,392,39.11,23.3932,217
31,641.76,1589.63,1392.85,21.61,553.69,47.06,522.75,2388.03,8134.16,8.4117,393,39.02,23.5791,216
31,642.18,1587.07,1399.25,21.61,554.14,47.32,522.08,2388.01,8135.21,8.4282,389,39.03,23.4234,215
31,642.16,1592.08,1397.95,21.61,554.36,47.14,521.89,2388.03,8138.31,8.371,393,39.08,23.476,214
31,642.43,1590.86,1405.43,21.61,554.3,47.09,521.99,2388.05,8137.42,8.4408,392,39.01,23.4254,213
31,642.41,1585.3,1395.91,21.61,554.1,47.2,522.0,2388.0,8139.19,8.3647,390,39.07,23.3529,212
31,642.13,1583.72,1398.73,21.61,554.09,47.45,522.33,2387.97,8142.07,8.3973,392,39.07,23.4756,211
31,642.02,1583.53,1400.11,21.61,554.34,47.01,522.85,2388.01,8138.91,8.3842,391,39.05,23.4339,210
31,641.81,1587.24,1395.24,21.61,555.03,47.3,521.68,2387.98,8140.76,8.4043,392,38.93,23.3552,209
31,642.49,1588.89,1394.61,21.61,554.05,47.16,522.33,2387.94,8136.26,8.4098,393,38.83,23.4585,208
31,641.97,1586.29,1395.12,21.61,554.79,47.26,522.39,2387.97,8141.44,8.3659,390,38.92,23.3088,207
31,641.82,1584.33,1395.34,21.61,554.39,47.24,521.92,2387.98,8138.33,8.4182,392,38.99,23.3738,206
31,642.75,1582.95,1397.95,21.6,553.71,47.25,522.83,2388.01,8140.99,8.4084,390,39.13,23.4073,205
31,642.43,1584.37,1402.39,21.61,554.6,47.25,521.85,2388.0,8136.63,8.4189,391,38.82,23.263,204
31,642.43,1585.58,1398.84,21.61,554.62,47.15,522.64,2388.0,8140.67,8.3931,393,38.92,23.4831,203
31,642.07,1583.16,1393.16,21.6,554.65,47.41,522.22,2388.0,8140.07,8.4297,392,38.99,23.4403,202
31,642.6,1589.24,1401.33,21.61,554.16,47.07,522.68,2388.03,8141.31,8.4018,392,38.92,23.4052,201
31,642.08,1588.91,1399.33,21.61,555.31,47.11,522.17,2388.05,8144.41,8.4,391,39.13,23.4073,200
31,642.63,1589.74,1399.15,21.61,554.26,47.3,522.31,2388.06,8138.96,8.416,392,39.0,23.5561,199
31,642.26,1575.27,1397.59,21.61,554.97,47.37,522.35,2388.04,8134.19,8.4196,392,39.09,23.4543,198
31,641.53,1588.56,1395.54,21.61,554.72,47.06,522.01,2388.03,8136.76,8.3852,393,38.93,23.4069,197
31,642.27,1585.97,1400.07,21.61,554.72,47.07,522.86,2388.03,8141.31,8.3874,391,38.91,23.4678,196
31,642.16,1582.17,1395.41,21.61,554.48,47.26,522.41,2388.0,8137.55,8.4151,392,39.02,23.5421,195
31,642.61,1583.26,1397.76,21.6,553.67,47.1,522.16,2387.98,8141.46,8.3976,390,38.87,23.403,194
31,641.87,1586.7,1396.71,21.6,553.96,47.2,522.42,2388.04,8134.72,8.3995,392,39.11,23.4224,193
31,642.09,1581.83,1399.34,21.61,555.28,47.22,521.92,2387.96,8142.58,8.392,392,39.04,23.3833,192
31,641.5,1577.74,1394.51,21.61,554.17,47.06,521.95,2388.03,8132.31,8.3855,391,38.96,23.413,191
31,642.27,1584.28,1391.16,21.61,554.36,47.13,522.09,2388.01,8133.31,8.3587,392,38.87,23.4417,190
31,641.91,1588.78,1404.39,21.61,554.2,47.07,522.25,2388.03,8141.85,8.4147,390,39.13,23.45,189
31,642.67,1579.99,1395.96,21.61,554.25,47.12,522.28,2388.03,8138.42,8.3972,390,39.22,23.4009,188
31,642.16,1586.8,1396.91,21.6,554.53,47.23,522.3,2388.03,8142.75,8.3637,393,39.0,23.4342,187
31,642.16,1582.58,1398.43,21.61,555.04,47.3,522.53,2387.97,8138.96,8.4014,394,39.07,23.5247,186
31,642.35,1576.11,1398.33,21.61,554.02,47.04,522.54,2387.98,8141.86,8.3911,394,39.11,23.4696,185
31,642.5,1587.31,1404.68,21.6,554.5,47.27,522.24,2388.01,8138.66,8.3969,391,39.07,23.5154,184
31,642.49,1587.64,1403.08,21.61,554.32,47.16,521.86,2388.01,8138.28,8.4113,393,39.12,23.3379,183
31,642.27,1583.5,1394.1,21.61,554.62,47.29,522.31,2388.0,8140.29,8.3646,390,39.2,23.4843,182
31,642.11,1591.74,1406.84,21.61,553.97,47.23,522.3,2387.99,8140.83,8.4042,391,38.99,23.4381,181
31,641.7,1581.44,1397.18,21.61,554.57,47.33,522.19,2388.04,8140.84,8.4005,392,38.98,23.4706,180
31,642.27,1577.19,1396.34,21.61,553.59,47.13,522.04,2388.04,8133.8,8.4091,392,38.91,23.4684,179
31,642.32,1582.58,1396.36,21.61,554.67,47.21,522.78,2387.95,8139.85,8.4156,393,39.01,23.4246,178
31,642.04,1580.68,1396.08,21.61,555.23,47.11,522.42,2387.98,8142.32,8.4029,393,39.22,23.4429,177
31,642.39,1590.24,1398.19,21.61,554.7,47.17,522.32,2388.02,8141.27,8.4052,393,39.11,23.3814,176
31,642.71,1584.82,1395.32,21.61,554.41,47.36,522.2,2388.01,8141.39,8.3941,393,38.99,23.4277,175
31,641.79,1580.03,1397.52,21.61,554.71,47.25,522.35,2388.05,8141.28,8.4057,393,39.02,23.5239,174
31,642.03,1584.42,1400.26,21.6,554.15,47.19,522.25,2388.0,8143.3,8.3946,391,38.98,23.4154,173
31,642.37,1581.94,1400.59,21.61,554.49,47.33,522.38,2388.03,8137.91,8.4107,391,38.94,23.3159,172
31,642.51,1583.2,1404.25,21.61,554.65,47.3,522.08,2388.1,8140.65,8.4201,392,39.22,23.4375,171
31,641.93,1578.34,1394.57,21.6,553.74,47.25,521.88,2388.11,8139.69,8.3898,392,39.06,23.4081,170
31,642.06,1580.85,1402.65,21.61,554.97,47.2,522.31,2388.03,8138.9,8.4168,392,38.9,23.4173,169
31,642.3,1587.25,1401.11,21.61,554.17,47.32,522.39,2388.05,8146.49,8.403,391,38.93,23.4114,168
31,641.83,1585.17,1402.06,21.61,554.84,47.14,522.41,2388.02,8145.25,8.4404,392,39.04,23.4479,167
31,642.51,1580.51,1401.55,21.61,554.1,47.2,521.56,2388.01,8140.54,8.3873,390,38.91,23.5005,166
31,642.15,1589.08,1402.87,21.61,554.78,47.28,522.33,2388.04,8137.07,8.3597,391,39.08,23.462,165
31,641.95,1578.36,1390.86,21.61,554.37,47.37,522.48,2388.07,8143.0,8.3843,391,39.07,23.4163,164
31,642.24,1583.58,1389.59,21.61,553.74,47.31,522.85,2388.01,8141.48,8.3745,390,39.06,23.3219,163
31,642.09,1586.63,1394.39,21.61,554.58,47.21,522.35,2387.99,8139.29,8.4163,393,38.87,23.4494,162
31,642.25,1590.14,1401.52,21.61,554.53,47.29,522.1,2387.95,8140.92,8.3996,390,39.08,23.3939,161
31,642.3,1580.25,1398.63,21.61,554.93,47.36,522.05,2387.96,8138.76,8.4138,393,38.98,23.3986,160
31,642.07,1582.09,1403.33,21.61,554.09,47.58,521.66,2388.05,8140.32,8.398,393,39.17,23.3992,159
31,642.13,1584.29,1401.17,21.61,554.17,47.15,522.24,2388.09,8140.49,8.4217,391,38.97,23.3696,158
31,642.1,1582.16,1397.17,21.61,553.97,47.25,521.94,2388.02,8132.2,8.4135,392,39.04,23.3315,157
31,642.55,1584.71,1397.01,21.61,553.76,47.3,522.17,2388.09,8141.35,8.3719,392,39.01,23.3907,156
31,642.24,1583.94,1399.87,21.61,554.71,47.16,521.93,2387.99,8138.69,8.3815,391,38.98,23.4214,155
31,642.36,1589.73,1399.27,21.61,554.34,47.21,522.08,2388.03,8140.97,8.3977,391,38.8,23.3383,154
31,642.16,1586.86,1397.11,21.61,554.44,47.32,522.2,2388.0,8140.48,8.4083,395,39.08,23.3733,153
31,642.4,1586.49,1403.04,21.6,553.41,47.3,521.43,2388.0,8144.57,8.4063,393,39.07,23.4354,152
31,642.13,1586.11,1398.99,21.61,554.18,47.37,521.92,2388.03,8139.89,8.4442,393,38.95,23.4576,151
31,642.27,1583.84,1396.03,21.61,554.39,47.27,522.38,2388.02,8138.92,8.3898,393,38.84,23.3944,150
31,641.96,1584.79,1398.88,21.61,554.45,47.26,522.55,2388.03,8144.85,8.3892,390,39.05,23.4604,149
31,641.84,1581.38,1396.55,21.61,554.64,47.4,522.51,2388.06,8140.54,8.4166,391,38.85,23.2815,148
31,642.06,1582.91,1397.71,21.61,554.85,47.34,521.77,2388.02,8135.4,8.4112,392,38.8,23.3901,147
31,642.44,1584.18,1400.34,21.61,554.48,47.28,522.18,2388.06,8139.15,8.395,394,39.13,23.4183,146
31,642.12,1585.38,1403.75,21.61,553.96,47.25,522.67,2388.01,8136.24,8.4133,393,39.13,23.4733,145
31,642.58,1580.59,1404.03,21.61,553.75,47.26,521.75,2388.05,8141.35,8.3926,392,39.27,23.4482,144
31,642.49,1589.4,1400.75,21.61,554.2,47.21,522.22,2388.03,8140.34,8.4495,393,39.07,23.4234,143
31,642.45,1591.97,1394.88,21.61,554.07,47.37,521.91,2388.13,8141.99,8.4121,391,39.03,23.5272,142
31,641.77,1584.84,1397.48,21.61,553.98,47.23,522.26,2388.04,8133.56,8.4089,390,38.97,23.3959,141
31,642.27,1592.33,1402.49,21.61,554.2,47.44,521.86,2388.04,8139.53,8.4134,392,39.04,23.3312,140
31,642.14,1583.63,1396.89,21.61,553.83,47.2,522.13,2388.04,8142.26,8.4077,392,38.8,23.4486,139
31,642.71,1576.78,1400.69,21.61,553.99,47.37,521.93,2388.09,8136.15,8.4311,392,38.97,23.4938,138
31,642.25,1581.34,1405.52,21.61,554.0,47.3,522.13,2388.04,8139.72,8.4229,391,39.06,23.3329,137
31,642.05,1588.96,1399.88,21.61,554.68,47.16,522.36,2388.05,8137.11,8.4126,391,38.94,23.4385,136
31,642.3,1584.06,1398.71,21.61,554.68,47.28,522.39,2388.0,8143.29,8.4094,391,38.98,23.2732,135
31,641.94,1582.21,1399.09,21.61,554.61,47.05,521.49,2388.03,8135.1,8.4277,392,38.88,23.4044,134
31,642.1,1583.86,1401.44,21.6,554.52,47.35,521.76,2388.08,8133.5,8.3783,392,38.85,23.3846,133
31,642.16,1584.69,1402.89,21.61,553.74,47.45,522.31,2388.01,8137.85,8.4326,393,38.98,23.4357,132
31,642.18,1586.57,1406.99,21.61,554.49,47.34,521.9,2388.03,8139.48,8.3977,391,38.91,23.4291,131
31,642.0,1582.16,1397.98,21.61,555.12,47.23,522.18,2388.0,8137.13,8.4324,390,38.88,23.3485,130
31,642.24,1588.38,1398.02,21.6,553.83,47.14,521.85,2388.04,8143.61,8.4088,391,39.02,23.2901,129
31,642.17,1587.18,1401.05,21.61,554.75,47.2,522.07,2388.07,8143.08,8.3646,392,38.92,23.3532,128
31,642.26,1583.76,1399.65,21.61,554.08,47.26,522.01,2388.01,8141.29,8.4216,392,39.1,23.3989,127
31,641.96,1581.24,1401.0,21.61,554.82,47.32,521.89,2388.04,8137.96,8.4162,390,38.78,23.4721,126
31,642.17,1578.66,1403.88,21.61,554.95,47.2,522.17,2388.03,8136.79,8.4345,393,38.98,23.4442,125
31,641.99,1587.94,1398.14,21.61,554.43,47.16,521.94,2388.06,8137.47,8.4513,391,38.96,23.4025,124
31,642.82,1585.58,1407.75,21.61,553.91,47.35,522.11,2388.08,8139.48,8.4285,393,38.81,23.3864,123
31,642.32,1584.73,1403.76,21.61,553.93,47.3,522.38,2388.04,8140.98,8.3935,391,39.16,23.3309,122
31,641.82,1585.36,1398.06,21.61,554.31,47.33,522.12,2388.06,8131.73,8.3836,393,39.18,23.3139,121
31,642.47,1573.92,1398.89,21.61,554.7,47.31,522.43,2388.06,8141.55,8.3988,391,39.04,23.4133,120
31,642.76,1591.29,1400.61,21.61,554.79,47.42,522.24,2388.07,8137.88,8.4209,393,38.84,23.4881,119
31,641.89,1595.6,1408.42,21.61,554.09,47.34,522.08,2388.01,8141.52,8.3771,393,38.93,23.3913,118
31,642.24,1584.86,1401.82,21.61,553.89,47.35,522.38,2388.09,8139.19,8.4188,393,38.91,23.4307,117
31,642.22,1585.92,1399.92,21.61,553.86,47.42,522.15,2388.03,8135.56,8.3992,391,38.91,23.3304,116
31,642.41,1579.35,1402.17,21.61,553.31,47.17,521.81,2388.11,8138.43,8.4055,393,38.99,23.2714,115
31,642.42,1587.09,1402.37,21.61,554.58,47.27,522.13,2388.06,8139.8,8.4156,393,38.68,23.5514,114
31,641.76,1585.79,1402.34,21.61,554.01,47.27,521.83,2387.95,8138.64,8.4092,392,39.04,23.3617,113
31,642.18,1588.45,1406.25,21.61,553.83,47.2,522.05,2388.02,8137.65,8.3856,391,38.96,23.3398,112
31,642.68,1585.86,1404.48,21.61,553.81,47.16,522.22,2387.99,8139.85,8.3936,392,39.02,23.3139,111
31,642.34,1584.66,1405.53,21.61,554.19,47.32,521.68,2388.06,8140.42,8.4203,392,38.99,23.5337,110
31,641.93,1585.47,1403.84,21.61,553.38,47.37,521.4,2388.01,8137.92,8.4015,394,39.02,23.3915,109
31,642.35,1586.36,1403.85,21.61,553.71,47.31,522.17,2388.04,8136.24,8.4667,392,39.29,23.4391,108
31,642.82,1586.92,1404.85,21.61,554.1,47.38,521.85,2388.06,8136.73,8.4483,392,38.78,23.3477,107
31,642.58,1590.97,1402.36,21.61,554.42,47.17,522.08,2388.08,8136.52,8.4376,391,38.99,23.3748,106
31,641.98,1588.97,1404.6,21.6,553.63,47.31,521.84,2388.04,8143.15,8.4003,392,39.1,23.301,105
31,642.46,1585.58,1407.02,21.6,554.55,47.27,522.28,2388.06,8137.95,8.4061,392,38.86,23.285,104
31,643.02,1581.67,1408.27,21.61,553.78,47.2,522.04,2388.04,8136.96,8.4122,392,38.94,23.3609,103
31,642.51,1586.16,1398.13,21.61,554.53,47.51,521.92,2388.07,8136.88,8.4164,392,39.06,23.3908,102
31,642.26,1588.12,1405.45,21.61,554.43,47.22,522.16,2388.07,8138.06,8.4393,392,38.98,23.3907,101
31,642.19,1589.83,1405.31,21.61,553.39,47.49,522.01,2388.06,8129.12,8.4016,394,38.91,23.2717,100
31,641.56,1590.87,1401.49,21.61,554.2,47.33,521.61,2388.09,8140.09,8.4031,393,38.72,23.4951,99
31,642.73,1583.42,1401.02,21.61,553.57,47.37,522.11,2388.11,8142.39,8.4027,394,38.85,23.3925,98
31,642.18,1592.42,1408.51,21.61,553.23,47.43,522.21,2388.06,8137.45,8.4156,392,39.07,23.3351,97
31,642.62,1587.27,1404.89,21.61,554.26,47.47,522.37,2388.1,8141.35,8.4174,392,38.89,23.2082,96
31,642.29,1593.1,1401.78,21.61,553.62,47.31,521.89,2388.05,8131.82,8.4492,393,39.03,23.2539,95
31,642.47,1588.69,1403.44,21.61,554.84,47.51,521.52,2388.07,8129.43,8.4666,392,39.01,23.2502,94
31,642.58,1591.87,1398.14,21.61,553.95,47.42,522.5,2388.06,8140.13,8.4442,390,38.91,23.2488,93
31,642.44,1587.55,1404.11,21.61,554.23,47.26,522.15,2388.06,8138.99,8.4237,392,38.91,23.3373,92
31,642.22,1588.18,1405.62,21.61,554.33,47.47,522.2,2388.08,8143.74,8.4239,393,38.84,23.372,91
31,642.08,1584.98,1400.03,21.61,553.72,47.3,521.66,2388.06,8141.43,8.4416,391,38.82,23.4426,90
31,642.13,1585.38,1411.23,21.61,553.4,47.45,521.98,2388.08,8142.62,8.4399,393,38.88,23.3472,89
31,642.57,1588.63,1401.39,21.61,554.57,47.48,521.45,2388.1,8140.73,8.4106,392,39.06,23.3759,88
31,642.35,1589.01,1405.08,21.61,554.21,47.37,521.79,2388.1,8140.38,8.4413,395,38.83,23.316,87
31,642.57,1592.49,1402.39,21.61,553.96,47.31,520.87,2388.08,8137.83,8.4221,392,38.89,23.3517,86
31,642.5,1596.95,1407.89,21.61,553.84,47.36,521.53,2388.09,8138.33,8.3871,392,39.07,23.4434,85
31,642.57,1587.82,1402.37,21.61,553.58,47.41,521.9,2388.06,8139.52,8.4045,392,38.98,23.3595,84
31,642.21,1587.25,1405.01,21.6,552.81,47.35,521.8,2388.06,8136.21,8.4409,394,38.76,23.3454,83
31,642.47,1585.13,1407.14,21.61,554.2,47.46,521.89,2388.12,8135.55,8.4387,392,38.91,23.3289,82
31,642.72,1591.58,1404.64,21.61,553.7,47.31,521.26,2388.07,8137.41,8.4287,392,38.89,23.2679,81
31,642.57,1588.47,1408.25,21.61,554.33,47.37,521.86,2388.08,8141.83,8.4345,393,38.76,23.3128,80
31,642.83,1593.09,1405.83,21.61,553.96,47.59,521.7,2388.07,8135.07,8.435,393,38.89,23.3514,79
31,642.78,1588.92,1405.88,21.61,553.72,47.45,521.18,2388.08,8129.07,8.419,392,39.0,23.3315,78
31,642.15,1595.21,1400.72,21.61,553.18,47.42,521.87,2388.07,8133.55,8.4417,393,38.84,23.2909,77
31,642.46,1592.1,1404.73,21.61,553.52,47.46,521.44,2388.11,8132.74,8.4492,393,38.93,23.2213,76
31,642.33,1591.55,1403.24,21.61,553.57,47.5,521.66,2388.1,8142.78,8.4563,393,38.76,23.222,75
31,642.93,1591.64,1401.32,21.61,554.02,47.54,521.46,2388.04,8144.75,8.451,393,38.9,23.3917,74
31,642.52,1591.1,1407.04,21.61,552.74,47.57,522.14,2388.07,8136.68,8.4306,393,38.95,23.1793,73
31,643.02,1594.85,1410.34,21.61,553.92,47.29,521.79,2388.15,8133.29,8.4432,392,39.01,23.3423,72
31,642.69,1585.73,1403.17,21.61,553.86,47.45,521.57,2388.14,8136.67,8.4195,393,38.91,23.3211,71
31,642.15,1586.6,1409.25,21.61,553.51,47.35,521.59,2388.04,8140.7,8.4308,393,38.97,23.3815,70
31,642.26,1581.7,1406.3,21.61,553.19,47.61,521.41,2388.1,8139.01,8.4037,393,38.95,23.3877,69
31,643.1,1588.23,1409.64,21.61,553.54,47.45,521.86,2388.07,8133.37,8.4267,394,38.99,23.3332,68
31,641.62,1591.98,1410.44,21.61,552.82,47.74,521.71,2388.18,8141.96,8.452,394,38.93,23.1925,67
31,642.15,1587.05,1404.56,21.61,553.39,47.39,521.48,2388.12,8143.78,8.4207,395,38.85,23.3879,66
31,642.55,1578.77,1407.48,21.61,554.0,47.64,521.22,2388.05,8135.95,8.4244,394,38.68,23.3424,65
31,642.81,1591.95,1401.14,21.61,552.52,47.6,521.49,2388.15,8137.57,8.425,393,38.96,23.253,64
31,642.34,1589.46,1406.34,21.61,553.63,47.65,521.35,2388.08,8134.7,8.4268,394,38.79,23.3784,63
31,643.03,1582.03,1411.49,21.61,553.87,47.7,521.34,2388.11,8131.87,8.4785,393,38.89,23.2834,62
31,642.57,1590.28,1410.64,21.61,552.66,47.53,521.4,2388.09,8139.4,8.4333,392,38.79,23.338,61
31,642.54,1587.72,1400.46,21.61,553.6,47.45,520.93,2388.1,8135.97,8.4473,393,38.73,23.2243,60
31,642.68,1590.79,1411.52,21.61,553.9,47.6,521.18,2388.09,8134.7,8.4759,393,38.68,23.2591,59
31,643.76,1585.81,1402.83,21.61,553.38,47.57,521.12,2388.1,8132.89,8.4431,395,38.78,23.2197,58
31,642.44,1585.01,1408.47,21.61,552.27,47.48,521.69,2388.1,8136.43,8.4643,394,38.78,23.2824,57
31,642.83,1596.38,1407.84,21.61,553.69,47.54,520.86,2388.16,8133.52,8.4216,392,38.88,23.3443,56
31,642.31,1597.18,1414.18,21.61,553.59,47.65,520.93,2388.1,8136.11,8.4523,395,38.74,23.2259,55
31,642.44,1592.08,1410.57,21.61,553.02,47.56,521.27,2388.06,8134.8,8.4281,393,38.98,23.3185,54
31,643.11,1583.92,1407.05,21.61,553.17,47.58,521.23,2388.14,8135.4,8.4477,393,38.67,23.254,53
31,642.75,1590.59,1403.05,21.61,552.68,47.6,521.63,2388.11,8131.61,8.449,395,38.78,23.3036,52
31,642.78,1593.46,1407.03,21.61,553.27,47.46,521.64,2388.13,8134.98,8.412,394,38.75,23.3858,51
31,642.77,1593.08,1411.46,21.61,553.97,47.62,520.86,2388.08,8132.26,8.4668,394,38.77,23.2027,50
31,642.93,1595.2,1409.93,21.61,552.86,47.6,520.97,2388.15,8133.37,8.4421,394,38.74,23.2711,49
31,643.24,1588.74,1413.03,21.61,553.12,47.72,521.36,2388.07,8132.65,8.4706,393,38.89,23.2308,48
31,642.41,1596.81,1418.82,21.61,553.56,47.58,521.52,2388.2,8128.44,8.444,393,38.83,23.2724,47
31,643.42,1596.19,1411.94,21.61,552.54,47.7,521.72,2388.17,8130.56,8.4378,394,38.75,23.3027,46
31,643.1,1595.59,1411.58,21.61,553.18,47.56,521.34,2388.2,8127.67,8.4472,392,38.75,23.221,45
31,643.28,1595.87,1406.14,21.61,552.64,47.52,521.24,2388.15,8133.46,8.4656,394,38.8,23.1736,44
31,643.2,1590.33,1413.24,21.61,552.89,47.66,521.05,2388.17,8129.67,8.4497,393,38.69,23.3146,43
31,642.93,1591.79,1409.32,21.61,553.19,47.46,520.64,2388.12,8133.59,8.4582,393,38.94,23.3407,42
31,643.15,1588.7,1418.24,21.61,552.82,47.6,521.03,2388.11,8127.11,8.4467,393,38.96,23.2027,41
